pos val
0.347605 276.107
0.347839 275.897
0.348074 275.687
0.348308 275.477
0.348543 275.267
0.348777 275.058
0.349011 274.849
0.349246 274.641
0.34948 274.432
0.349715 274.224
0.349949 274.016
0.350183 273.809
0.350418 273.601
0.350652 273.394
0.350887 273.187
0.351121 272.981
0.351355 272.774
0.35159 272.568
0.351824 272.362
0.352058 272.157
0.352293 271.952
0.352527 271.747
0.352762 271.542
0.352996 271.337
0.35323 271.133
0.353465 270.929
0.353699 270.725
0.353934 270.521
0.354168 270.318
0.354402 270.115
0.354637 269.912
0.354871 269.71
0.355106 269.507
0.35534 269.305
0.355574 269.103
0.355809 268.902
0.356043 268.7
0.356278 268.499
0.356512 268.298
0.356746 268.098
0.356981 267.897
0.357215 267.697
0.35745 267.497
0.357684 267.298
0.357918 267.098
0.358153 266.899
0.358387 266.7
0.358621 266.502
0.358856 266.303
0.35909 266.105
0.359325 265.907
0.359559 265.71
0.359793 265.512
0.360028 265.315
0.360262 265.118
0.360497 264.921
0.360731 264.724
0.360965 264.528
0.3612 264.332
0.361434 264.137
0.361669 263.941
0.361903 263.746
0.362137 263.551
0.362372 263.356
0.362606 263.161
0.362841 262.967
0.363075 262.773
0.363309 262.579
0.363544 262.385
0.363778 262.192
0.364013 261.998
0.364247 261.805
0.364481 261.613
0.364716 261.42
0.36495 261.228
0.365184 261.036
0.365419 260.844
0.365653 260.652
0.365888 260.461
0.366122 260.27
0.366356 260.079
0.366591 259.888
0.366825 259.698
0.36706 259.507
0.367294 259.317
0.367528 259.127
0.367763 258.938
0.367997 258.748
0.368232 258.559
0.368466 258.37
0.3687 258.182
0.368935 257.993
0.369169 257.805
0.369404 257.617
0.369638 257.43
0.369872 257.242
0.370107 257.055
0.370341 256.867
0.370576 256.681
0.37081 256.494
0.371044 256.308
0.371279 256.121
0.371513 255.935
0.371747 255.749
0.371982 255.564
0.372216 255.378
0.372451 255.193
0.372685 255.008
0.372919 254.824
0.373154 254.639
0.373388 254.455
0.373623 254.27
0.373857 254.087
0.374091 253.903
0.374326 253.72
0.37456 253.536
0.374795 253.353
0.375029 253.17
0.375263 252.988
0.375498 252.805
0.375732 252.623
0.375967 252.441
0.376201 252.26
0.376435 252.078
0.37667 251.897
0.376904 251.715
0.377139 251.534
0.377373 251.353
0.377607 251.173
0.377842 250.993
0.378076 250.813
0.378311 250.633
0.378545 250.453
0.378779 250.273
0.379014 250.094
0.379248 249.915
0.379482 249.737
0.379717 249.558
0.379951 249.38
0.380186 249.201
0.38042 249.023
0.380654 248.845
0.380889 248.668
0.381123 248.49
0.381358 248.313
0.381592 248.136
0.381826 247.959
0.382061 247.782
0.382295 247.606
0.38253 247.429
0.382764 247.253
0.382998 247.077
0.383233 246.902
0.383467 246.726
0.383702 246.551
0.383936 246.376
0.38417 246.201
0.384405 246.026
0.384639 245.852
0.384874 245.678
0.385108 245.504
0.385342 245.33
0.385577 245.157
0.385811 244.983
0.386045 244.81
0.38628 244.636
0.386514 244.464
0.386749 244.291
0.386983 244.119
0.387217 243.946
0.387452 243.774
0.387686 243.602
0.387921 243.43
0.388155 243.258
0.388389 243.087
0.388624 242.916
0.388858 242.745
0.389093 242.574
0.389327 242.404
0.389561 242.233
0.389796 242.063
0.39003 241.892
0.390265 241.723
0.390499 241.553
0.390733 241.384
0.390968 241.214
0.391202 241.045
0.391437 240.876
0.391671 240.708
0.391905 240.539
0.39214 240.371
0.392374 240.202
0.392608 240.034
0.392843 239.866
0.393077 239.699
0.393312 239.531
0.393546 239.364
0.39378 239.196
0.394015 239.03
0.394249 238.863
0.394484 238.697
0.394718 238.53
0.394952 238.364
0.395187 238.198
0.395421 238.032
0.395656 237.866
0.39589 237.701
0.396124 237.535
0.396359 237.37
0.396593 237.205
0.396828 237.041
0.397062 236.876
0.397296 236.712
0.397531 236.547
0.397765 236.383
0.398 236.219
0.398234 236.056
0.398468 235.892
0.398703 235.729
0.398937 235.565
0.399171 235.402
0.399406 235.239
0.39964 235.077
0.399875 234.914
0.400109 234.752
0.400343 234.589
0.400578 234.427
0.400812 234.265
0.401047 234.104
0.401281 233.942
0.401515 233.781
0.40175 233.62
0.401984 233.459
0.402219 233.298
0.402453 233.138
0.402687 232.977
0.402922 232.817
0.403156 232.656
0.403391 232.496
0.403625 232.336
0.403859 232.177
0.404094 232.018
0.404328 231.859
0.404563 231.7
0.404797 231.54
0.405031 231.382
0.405266 231.223
0.4055 231.065
0.405734 230.906
0.405969 230.748
0.406203 230.59
0.406438 230.432
0.406672 230.274
0.406906 230.117
0.407141 229.959
0.407375 229.802
0.40761 229.645
0.407844 229.489
0.408078 229.332
0.408313 229.175
0.408547 229.019
0.408782 228.863
0.409016 228.707
0.40925 228.551
0.409485 228.395
0.409719 228.239
0.409954 228.083
0.410188 227.928
0.410422 227.773
0.410657 227.618
0.410891 227.463
0.411126 227.309
0.41136 227.154
0.411594 227
0.411829 226.846
0.412063 226.692
0.412298 226.538
0.412532 226.384
0.412766 226.23
0.413001 226.077
0.413235 225.924
0.413469 225.771
0.413704 225.618
0.413938 225.465
0.414173 225.312
0.414407 225.16
0.414641 225.007
0.414876 224.855
0.41511 224.703
0.415345 224.551
0.415579 224.399
0.415813 224.248
0.416048 224.096
0.416282 223.945
0.416517 223.794
0.416751 223.643
0.416985 223.492
0.41722 223.341
0.417454 223.19
0.417689 223.04
0.417923 222.89
0.418157 222.74
0.418392 222.59
0.418626 222.44
0.418861 222.29
0.419095 222.141
0.419329 221.991
0.419564 221.842
0.419798 221.693
0.420032 221.544
0.420267 221.395
0.420501 221.246
0.420736 221.097
0.42097 220.949
0.421204 220.801
0.421439 220.653
0.421673 220.505
0.421908 220.357
0.422142 220.209
0.422376 220.062
0.422611 219.914
0.422845 219.767
0.42308 219.62
0.423314 219.473
0.423548 219.326
0.423783 219.18
0.424017 219.033
0.424252 218.887
0.424486 218.74
0.42472 218.594
0.424955 218.448
0.425189 218.302
0.425424 218.156
0.425658 218.011
0.425892 217.865
0.426127 217.72
0.426361 217.575
0.426595 217.43
0.42683 217.285
0.427064 217.14
0.427299 216.995
0.427533 216.851
0.427767 216.706
0.428002 216.562
0.428236 216.418
0.428471 216.274
0.428705 216.13
0.428939 215.987
0.429174 215.843
0.429408 215.7
0.429643 215.556
0.429877 215.413
0.430111 215.27
0.430346 215.127
0.43058 214.984
0.430815 214.842
0.431049 214.699
0.431283 214.557
0.431518 214.414
0.431752 214.272
0.431987 214.13
0.432221 213.988
0.432455 213.846
0.43269 213.705
0.432924 213.563
0.433158 213.422
0.433393 213.281
0.433627 213.14
0.433862 212.999
0.434096 212.858
0.43433 212.717
0.434565 212.576
0.434799 212.436
0.435034 212.296
0.435268 212.155
0.435502 212.015
0.435737 211.875
0.435971 211.735
0.436206 211.595
0.43644 211.456
0.436674 211.316
0.436909 211.177
0.437143 211.038
0.437378 210.899
0.437612 210.76
0.437846 210.621
0.438081 210.482
0.438315 210.344
0.43855 210.205
0.438784 210.067
0.439018 209.928
0.439253 209.79
0.439487 209.652
0.439721 209.514
0.439956 209.376
0.44019 209.239
0.440425 209.101
0.440659 208.964
0.440893 208.827
0.441128 208.69
0.441362 208.553
0.441597 208.416
0.441831 208.279
0.442065 208.142
0.4423 208.005
0.442534 207.869
0.442769 207.732
0.443003 207.596
0.443237 207.46
0.443472 207.324
0.443706 207.188
0.443941 207.053
0.444175 206.917
0.444409 206.781
0.444644 206.646
0.444878 206.511
0.445113 206.375
0.445347 206.24
0.445581 206.105
0.445816 205.971
0.44605 205.836
0.446285 205.701
0.446519 205.566
0.446753 205.432
0.446988 205.298
0.447222 205.164
0.447456 205.03
0.447691 204.896
0.447925 204.762
0.44816 204.628
0.448394 204.494
0.448628 204.361
0.448863 204.227
0.449097 204.094
0.449332 203.961
0.449566 203.828
0.4498 203.695
0.450035 203.562
0.450269 203.429
0.450504 203.297
0.450738 203.164
0.450972 203.032
0.451207 202.899
0.451441 202.767
0.451676 202.635
0.45191 202.503
0.452144 202.371
0.452379 202.24
0.452613 202.108
0.452848 201.977
0.453082 201.845
0.453316 201.714
0.453551 201.582
0.453785 201.451
0.454019 201.32
0.454254 201.189
0.454488 201.058
0.454723 200.928
0.454957 200.797
0.455191 200.667
0.455426 200.536
0.45566 200.406
0.455895 200.276
0.456129 200.146
0.456363 200.016
0.456598 199.886
0.456832 199.756
0.457067 199.627
0.457301 199.497
0.457535 199.367
0.45777 199.238
0.458004 199.109
0.458239 198.98
0.458473 198.851
0.458707 198.722
0.458942 198.593
0.459176 198.464
0.459411 198.335
0.459645 198.206
0.459879 198.078
0.460114 197.95
0.460348 197.822
0.460582 197.693
0.460817 197.565
0.461051 197.437
0.461286 197.31
0.46152 197.182
0.461754 197.054
0.461989 196.926
0.462223 196.799
0.462458 196.671
0.462692 196.544
0.462926 196.417
0.463161 196.29
0.463395 196.163
0.46363 196.036
0.463864 195.909
0.464098 195.783
0.464333 195.656
0.464567 195.53
0.464802 195.403
0.465036 195.277
0.46527 195.15
0.465505 195.024
0.465739 194.899
0.465974 194.773
0.466208 194.647
0.466442 194.521
0.466677 194.395
0.466911 194.27
0.467145 194.144
0.46738 194.019
0.467614 193.893
0.467849 193.768
0.468083 193.643
0.468317 193.518
0.468552 193.393
0.468786 193.268
0.469021 193.144
0.469255 193.019
0.469489 192.895
0.469724 192.77
0.469958 192.645
0.470193 192.521
0.470427 192.397
0.470661 192.273
0.470896 192.149
0.47113 192.025
0.471365 191.901
0.471599 191.777
0.471833 191.654
0.472068 191.53
0.472302 191.407
0.472537 191.283
0.472771 191.16
0.473005 191.037
0.47324 190.914
0.473474 190.791
0.473709 190.668
0.473943 190.545
0.474177 190.422
0.474412 190.299
0.474646 190.177
0.47488 190.054
0.475115 189.932
0.475349 189.809
0.475584 189.687
0.475818 189.565
0.476052 189.443
0.476287 189.321
0.476521 189.199
0.476756 189.077
0.47699 188.956
0.477224 188.834
0.477459 188.713
0.477693 188.591
0.477928 188.47
0.478162 188.348
0.478396 188.227
0.478631 188.106
0.478865 187.985
0.4791 187.863
0.479334 187.743
0.479568 187.622
0.479803 187.501
0.480037 187.38
0.480272 187.26
0.480506 187.139
0.48074 187.019
0.480975 186.898
0.481209 186.778
0.481443 186.658
0.481678 186.538
0.481912 186.418
0.482147 186.298
0.482381 186.178
0.482615 186.059
0.48285 185.939
0.483084 185.819
0.483319 185.699
0.483553 185.58
0.483787 185.461
0.484022 185.342
0.484256 185.222
0.484491 185.103
0.484725 184.984
0.484959 184.865
0.485194 184.746
0.485428 184.627
0.485663 184.508
0.485897 184.39
0.486131 184.271
0.486366 184.153
0.4866 184.034
0.486835 183.916
0.487069 183.798
0.487303 183.68
0.487538 183.561
0.487772 183.443
0.488006 183.325
0.488241 183.207
0.488475 183.089
0.48871 182.972
0.488944 182.854
0.489178 182.737
0.489413 182.619
0.489647 182.502
0.489882 182.384
0.490116 182.267
0.49035 182.15
0.490585 182.033
0.490819 181.915
0.491054 181.798
0.491288 181.681
0.491522 181.565
0.491757 181.448
0.491991 181.331
0.492226 181.214
0.49246 181.098
0.492694 180.981
0.492929 180.865
0.493163 180.749
0.493398 180.633
0.493632 180.516
0.493866 180.4
0.494101 180.284
0.494335 180.168
0.494569 180.052
0.494804 179.936
0.495038 179.82
0.495273 179.705
0.495507 179.589
0.495741 179.474
0.495976 179.358
0.49621 179.243
0.496445 179.127
0.496679 179.012
0.496913 178.897
0.497148 178.782
0.497382 178.667
0.497617 178.552
0.497851 178.437
0.498085 178.322
0.49832 178.207
0.498554 178.093
0.498789 177.978
0.499023 177.864
0.499257 177.749
0.499492 177.635
0.499726 177.52
0.499961 177.406
0.500195 177.291
0.500429 177.177
0.500664 177.063
0.500898 176.949
0.501132 176.835
0.501367 176.721
0.501601 176.607
0.501836 176.494
0.50207 176.38
0.502304 176.266
0.502539 176.152
0.502773 176.039
0.503008 175.925
0.503242 175.812
0.503476 175.699
0.503711 175.586
0.503945 175.472
0.50418 175.359
0.504414 175.246
0.504648 175.133
0.504883 175.02
0.505117 174.908
0.505352 174.795
0.505586 174.682
0.50582 174.569
0.506055 174.457
0.506289 174.344
0.506524 174.232
0.506758 174.119
0.506992 174.007
0.507227 173.894
0.507461 173.782
0.507696 173.67
0.50793 173.558
0.508164 173.446
0.508399 173.334
0.508633 173.222
0.508867 173.11
0.509102 172.998
0.509336 172.887
0.509571 172.775
0.509805 172.664
0.510039 172.552
0.510274 172.441
0.510508 172.329
0.510743 172.218
0.510977 172.106
0.511211 171.995
0.511446 171.884
0.51168 171.773
0.511915 171.662
0.512149 171.551
0.512383 171.44
0.512618 171.329
0.512852 171.218
0.513087 171.108
0.513321 170.997
0.513555 170.886
0.51379 170.775
0.514024 170.665
0.514259 170.554
0.514493 170.444
0.514727 170.334
0.514962 170.224
0.515196 170.113
0.51543 170.003
0.515665 169.893
0.515899 169.783
0.516134 169.673
0.516368 169.563
0.516602 169.453
0.516837 169.344
0.517071 169.234
0.517306 169.124
0.51754 169.014
0.517774 168.905
0.518009 168.795
0.518243 168.686
0.518478 168.576
0.518712 168.467
0.518946 168.357
0.519181 168.248
0.519415 168.139
0.51965 168.03
0.519884 167.921
0.520118 167.812
0.520353 167.703
0.520587 167.594
0.520822 167.485
0.521056 167.376
0.52129 167.267
0.521525 167.159
0.521759 167.05
0.521993 166.942
0.522228 166.833
0.522462 166.725
0.522697 166.616
0.522931 166.508
0.523165 166.399
0.5234 166.291
0.523634 166.183
0.523869 166.075
0.524103 165.967
0.524337 165.859
0.524572 165.751
0.524806 165.643
0.525041 165.535
0.525275 165.427
0.525509 165.319
0.525744 165.212
0.525978 165.104
0.526213 164.997
0.526447 164.889
0.526681 164.782
0.526916 164.674
0.52715 164.567
0.527385 164.459
0.527619 164.352
0.527853 164.244
0.528088 164.137
0.528322 164.03
0.528556 163.923
0.528791 163.816
0.529025 163.709
0.52926 163.602
0.529494 163.495
0.529728 163.388
0.529963 163.282
0.530197 163.175
0.530432 163.068
0.530666 162.961
0.5309 162.855
0.531135 162.748
0.531369 162.642
0.531604 162.535
0.531838 162.429
0.532072 162.322
0.532307 162.216
0.532541 162.11
0.532776 162.004
0.53301 161.897
0.533244 161.791
0.533479 161.685
0.533713 161.579
0.533948 161.473
0.534182 161.368
0.534416 161.262
0.534651 161.156
0.534885 161.05
0.53512 160.945
0.535354 160.839
0.535588 160.733
0.535823 160.627
0.536057 160.522
0.536291 160.416
0.536526 160.311
0.53676 160.206
0.536995 160.101
0.537229 159.995
0.537463 159.89
0.537698 159.785
0.537932 159.68
0.538167 159.574
0.538401 159.469
0.538635 159.364
0.53887 159.259
0.539104 159.154
0.539339 159.05
0.539573 158.945
0.539807 158.84
0.540042 158.735
0.540276 158.631
0.540511 158.526
0.540745 158.422
0.540979 158.317
0.541214 158.213
0.541448 158.108
0.541683 158.004
0.541917 157.899
0.542151 157.795
0.542386 157.69
0.54262 157.586
0.542854 157.482
0.543089 157.378
0.543323 157.274
0.543558 157.17
0.543792 157.066
0.544026 156.962
0.544261 156.858
0.544495 156.754
0.54473 156.65
0.544964 156.546
0.545198 156.442
0.545433 156.339
0.545667 156.235
0.545902 156.132
0.546136 156.028
0.54637 155.925
0.546605 155.821
0.546839 155.718
0.547074 155.614
0.547308 155.511
0.547542 155.407
0.547777 155.304
0.548011 155.201
0.548246 155.098
0.54848 154.994
0.548714 154.891
0.548949 154.788
0.549183 154.685
0.549417 154.582
0.549652 154.479
0.549886 154.376
0.550121 154.274
0.550355 154.171
0.550589 154.068
0.550824 153.965
0.551058 153.863
0.551293 153.76
0.551527 153.658
0.551761 153.555
0.551996 153.453
0.55223 153.35
0.552465 153.248
0.552699 153.145
0.552933 153.043
0.553168 152.94
0.553402 152.838
0.553637 152.736
0.553871 152.634
0.554105 152.531
0.55434 152.429
0.554574 152.327
0.554809 152.225
0.555043 152.123
0.555277 152.021
0.555512 151.919
0.555746 151.817
0.55598 151.715
0.556215 151.614
0.556449 151.512
0.556684 151.41
0.556918 151.308
0.557152 151.207
0.557387 151.105
0.557621 151.004
0.557856 150.902
0.55809 150.801
0.558324 150.699
0.558559 150.598
0.558793 150.496
0.559028 150.395
0.559262 150.294
0.559496 150.193
0.559731 150.091
0.559965 149.99
0.5602 149.889
0.560434 149.788
0.560668 149.686
0.560903 149.585
0.561137 149.484
0.561372 149.384
0.561606 149.283
0.56184 149.182
0.562075 149.081
0.562309 148.98
0.562543 148.879
0.562778 148.779
0.563012 148.678
0.563247 148.577
0.563481 148.476
0.563715 148.376
0.56395 148.275
0.564184 148.175
0.564419 148.074
0.564653 147.974
0.564887 147.873
0.565122 147.773
0.565356 147.673
0.565591 147.573
0.565825 147.472
0.566059 147.372
0.566294 147.272
0.566528 147.172
0.566763 147.071
0.566997 146.971
0.567231 146.871
0.567466 146.771
0.5677 146.671
0.567935 146.571
0.568169 146.471
0.568403 146.371
0.568638 146.271
0.568872 146.172
0.569107 146.072
0.569341 145.972
0.569575 145.872
0.56981 145.773
0.570044 145.673
0.570278 145.574
0.570513 145.474
0.570747 145.375
0.570982 145.275
0.571216 145.176
0.57145 145.076
0.571685 144.977
0.571919 144.877
0.572154 144.778
0.572388 144.678
0.572622 144.579
0.572857 144.48
0.573091 144.381
0.573326 144.281
0.57356 144.182
0.573794 144.083
0.574029 143.984
0.574263 143.885
0.574498 143.786
0.574732 143.687
0.574966 143.588
0.575201 143.489
0.575435 143.39
0.57567 143.291
0.575904 143.193
0.576138 143.094
0.576373 142.995
0.576607 142.896
0.576841 142.798
0.577076 142.699
0.57731 142.601
0.577545 142.502
0.577779 142.404
0.578013 142.305
0.578248 142.207
0.578482 142.108
0.578717 142.01
0.578951 141.911
0.579185 141.813
0.57942 141.714
0.579654 141.616
0.579889 141.518
0.580123 141.42
0.580357 141.321
0.580592 141.223
0.580826 141.125
0.581061 141.027
0.581295 140.929
0.581529 140.831
0.581764 140.732
0.581998 140.634
0.582233 140.536
0.582467 140.439
0.582701 140.341
0.582936 140.243
0.58317 140.145
0.583404 140.047
0.583639 139.949
0.583873 139.852
0.584108 139.754
0.584342 139.656
0.584576 139.558
0.584811 139.461
0.585045 139.363
0.58528 139.266
0.585514 139.168
0.585748 139.071
0.585983 138.973
0.586217 138.876
0.586452 138.778
0.586686 138.681
0.58692 138.583
0.587155 138.486
0.587389 138.389
0.587624 138.292
0.587858 138.194
0.588092 138.097
0.588327 138
0.588561 137.903
0.588796 137.805
0.58903 137.708
0.589264 137.611
0.589499 137.514
0.589733 137.417
0.589967 137.32
0.590202 137.223
0.590436 137.126
0.590671 137.029
0.590905 136.933
0.591139 136.836
0.591374 136.739
0.591608 136.642
0.591843 136.545
0.592077 136.448
0.592311 136.352
0.592546 136.255
0.59278 136.159
0.593015 136.062
0.593249 135.965
0.593483 135.868
0.593718 135.772
0.593952 135.675
0.594187 135.579
0.594421 135.482
0.594655 135.386
0.59489 135.29
0.595124 135.194
0.595359 135.097
0.595593 135.001
0.595827 134.904
0.596062 134.808
0.596296 134.712
0.59653 134.616
0.596765 134.519
0.596999 134.423
0.597234 134.327
0.597468 134.231
0.597702 134.135
0.597937 134.039
0.598171 133.942
0.598406 133.846
0.59864 133.75
0.598874 133.655
0.599109 133.559
0.599343 133.463
0.599578 133.367
0.599812 133.271
0.600046 133.175
0.600281 133.079
0.600515 132.983
0.60075 132.888
0.600984 132.792
0.601218 132.697
0.601453 132.601
0.601687 132.505
0.601922 132.409
0.602156 132.314
0.60239 132.218
0.602625 132.123
0.602859 132.027
0.603094 131.932
0.603328 131.836
0.603562 131.741
0.603797 131.645
0.604031 131.55
0.604265 131.454
0.6045 131.359
0.604734 131.264
0.604969 131.169
0.605203 131.073
0.605437 130.978
0.605672 130.882
0.605906 130.787
0.606141 130.692
0.606375 130.597
0.606609 130.502
0.606844 130.407
0.607078 130.312
0.607313 130.217
0.607547 130.121
0.607781 130.026
0.608016 129.931
0.60825 129.837
0.608485 129.742
0.608719 129.647
0.608953 129.552
0.609188 129.457
0.609422 129.362
0.609657 129.267
0.609891 129.172
0.610125 129.078
0.61036 128.983
0.610594 128.888
0.610828 128.793
0.611063 128.699
0.611297 128.604
0.611532 128.51
0.611766 128.415
0.612 128.321
0.612235 128.226
0.612469 128.132
0.612704 128.037
0.612938 127.943
0.613172 127.848
0.613407 127.754
0.613641 127.659
0.613876 127.565
0.61411 127.47
0.614344 127.376
0.614579 127.281
0.614813 127.187
0.615048 127.093
0.615282 126.999
0.615516 126.904
0.615751 126.81
0.615985 126.716
0.61622 126.622
0.616454 126.527
0.616688 126.433
0.616923 126.339
0.617157 126.245
0.617391 126.151
0.617626 126.057
0.61786 125.963
0.618095 125.869
0.618329 125.775
0.618563 125.681
0.618798 125.587
0.619032 125.493
0.619267 125.399
0.619501 125.305
0.619735 125.211
0.61997 125.118
0.620204 125.024
0.620439 124.93
0.620673 124.836
0.620907 124.743
0.621142 124.649
0.621376 124.555
0.621611 124.461
0.621845 124.368
0.622079 124.274
0.622314 124.181
0.622548 124.087
0.622783 123.994
0.623017 123.9
0.623251 123.807
0.623486 123.713
0.62372 123.62
0.623954 123.526
0.624189 123.433
0.624423 123.339
0.624658 123.246
0.624892 123.152
0.625126 123.059
0.625361 122.965
0.625595 122.872
0.62583 122.779
0.626064 122.685
0.626298 122.592
0.626533 122.498
0.626767 122.405
0.627002 122.312
0.627236 122.219
0.62747 122.126
0.627705 122.033
0.627939 121.94
0.628174 121.847
0.628408 121.753
0.628642 121.66
0.628877 121.567
0.629111 121.474
0.629346 121.381
0.62958 121.288
0.629814 121.195
0.630049 121.102
0.630283 121.01
0.630518 120.917
0.630752 120.824
0.630986 120.731
0.631221 120.638
0.631455 120.545
0.631689 120.453
0.631924 120.36
0.632158 120.267
0.632393 120.174
0.632627 120.081
0.632861 119.989
0.633096 119.896
0.63333 119.803
0.633565 119.71
0.633799 119.618
0.634033 119.525
0.634268 119.433
0.634502 119.34
0.634737 119.248
0.634971 119.155
0.635205 119.062
0.63544 118.969
0.635674 118.877
0.635909 118.785
0.636143 118.693
0.636377 118.6
0.636612 118.508
0.636846 118.415
0.637081 118.323
0.637315 118.23
0.637549 118.138
0.637784 118.046
0.638018 117.954
0.638252 117.861
0.638487 117.769
0.638721 117.677
0.638956 117.585
0.63919 117.492
0.639424 117.4
0.639659 117.308
0.639893 117.216
0.640128 117.124
0.640362 117.032
0.640596 116.939
0.640831 116.847
0.641065 116.755
0.6413 116.663
0.641534 116.571
0.641768 116.479
0.642003 116.387
0.642237 116.295
0.642472 116.203
0.642706 116.111
0.64294 116.019
0.643175 115.928
0.643409 115.836
0.643644 115.744
0.643878 115.652
0.644112 115.56
0.644347 115.468
0.644581 115.377
0.644815 115.285
0.64505 115.193
0.645284 115.101
0.645519 115.01
0.645753 114.918
0.645987 114.826
0.646222 114.734
0.646456 114.643
0.646691 114.551
0.646925 114.46
0.647159 114.368
0.647394 114.276
0.647628 114.184
0.647863 114.093
0.648097 114.001
0.648331 113.91
0.648566 113.818
0.6488 113.727
0.649035 113.635
0.649269 113.544
0.649503 113.452
0.649738 113.361
0.649972 113.27
0.650207 113.179
0.650441 113.087
0.650675 112.996
0.65091 112.904
0.651144 112.813
0.651378 112.722
0.651613 112.631
0.651847 112.539
0.652082 112.448
0.652316 112.357
0.65255 112.266
0.652785 112.174
0.653019 112.083
0.653254 111.992
0.653488 111.901
0.653722 111.81
0.653957 111.719
0.654191 111.627
0.654426 111.536
0.65466 111.445
0.654894 111.354
0.655129 111.263
0.655363 111.172
0.655598 111.081
0.655832 110.99
0.656066 110.899
0.656301 110.808
0.656535 110.717
0.65677 110.626
0.657004 110.535
0.657238 110.444
0.657473 110.353
0.657707 110.263
0.657941 110.172
0.658176 110.081
0.65841 109.99
0.658645 109.899
0.658879 109.808
0.659113 109.718
0.659348 109.627
0.659582 109.536
0.659817 109.445
0.660051 109.355
0.660285 109.264
0.66052 109.173
0.660754 109.082
0.660989 108.992
0.661223 108.901
0.661457 108.811
0.661692 108.72
0.661926 108.63
0.662161 108.539
0.662395 108.448
0.662629 108.357
0.662864 108.267
0.663098 108.176
0.663333 108.086
0.663567 107.995
0.663801 107.905
0.664036 107.814
0.66427 107.724
0.664505 107.634
0.664739 107.544
0.664973 107.453
0.665208 107.363
0.665442 107.272
0.665676 107.182
0.665911 107.091
0.666145 107.001
0.66638 106.911
0.666614 106.821
0.666848 106.73
0.667083 106.64
0.667317 106.55
0.667552 106.46
0.667786 106.369
0.66802 106.279
0.668255 106.189
0.668489 106.099
0.668724 106.008
0.668958 105.918
0.669192 105.828
0.669427 105.738
0.669661 105.648
0.669896 105.558
0.67013 105.468
0.670364 105.378
0.670599 105.288
0.670833 105.198
0.671068 105.108
0.671302 105.018
0.671536 104.928
0.671771 104.838
0.672005 104.748
0.672239 104.658
0.672474 104.568
0.672708 104.478
0.672943 104.388
0.673177 104.298
0.673411 104.208
0.673646 104.118
0.67388 104.028
0.674115 103.939
0.674349 103.849
0.674583 103.759
0.674818 103.669
0.675052 103.579
0.675287 103.489
0.675521 103.4
0.675755 103.31
0.67599 103.22
0.676224 103.13
0.676459 103.041
0.676693 102.951
0.676927 102.861
0.677162 102.771
0.677396 102.682
0.677631 102.592
0.677865 102.503
0.678099 102.413
0.678334 102.324
0.678568 102.234
0.678802 102.144
0.679037 102.054
0.679271 101.965
0.679506 101.875
0.67974 101.786
0.679974 101.696
0.680209 101.607
0.680443 101.517
0.680678 101.428
0.680912 101.338
0.681146 101.249
0.681381 101.159
0.681615 101.07
0.68185 100.981
0.682084 100.892
0.682318 100.802
0.682553 100.713
0.682787 100.623
0.683022 100.534
0.683256 100.445
0.68349 100.356
0.683725 100.266
0.683959 100.177
0.684194 100.087
0.684428 99.9978
0.684662 99.9087
0.684897 99.8196
0.685131 99.7304
0.685365 99.6412
0.6856 99.552
0.685834 99.4628
0.686069 99.3736
0.686303 99.2844
0.686537 99.1953
0.686772 99.1061
0.687006 99.017
0.687241 98.9279
0.687475 98.8388
0.687709 98.7497
0.687944 98.6606
0.688178 98.5715
0.688413 98.4825
0.688647 98.3934
0.688881 98.3044
0.689116 98.2154
0.68935 98.1264
0.689585 98.0374
0.689819 97.9484
0.690053 97.8594
0.690288 97.7704
0.690522 97.6815
0.690757 97.5926
0.690991 97.5036
0.691225 97.4147
0.69146 97.3258
0.691694 97.2369
0.691928 97.1481
0.692163 97.0592
0.692397 96.9703
0.692632 96.8815
0.692866 96.7927
0.6931 96.7039
0.693335 96.615
0.693569 96.5263
0.693804 96.4375
0.694038 96.3487
0.694272 96.2599
0.694507 96.1712
0.694741 96.0825
0.694976 95.9937
0.69521 95.905
0.695444 95.8163
0.695679 95.7276
0.695913 95.639
0.696148 95.5503
0.696382 95.4617
0.696616 95.373
0.696851 95.2844
0.697085 95.1958
0.69732 95.1072
0.697554 95.0186
0.697788 94.93
0.698023 94.8414
0.698257 94.7529
0.698492 94.6643
0.698726 94.5758
0.69896 94.4872
0.699195 94.3987
0.699429 94.3102
0.699663 94.2217
0.699898 94.1332
0.700132 94.0448
0.700367 93.9563
0.700601 93.8679
0.700835 93.7794
0.70107 93.691
0.701304 93.6026
0.701539 93.5142
0.701773 93.4258
0.702007 93.3374
0.702242 93.2491
0.702476 93.1607
0.702711 93.0724
0.702945 92.984
0.703179 92.8957
0.703414 92.8074
0.703648 92.7191
0.703883 92.6308
0.704117 92.5425
0.704351 92.4542
0.704586 92.366
0.70482 92.2777
0.705055 92.1895
0.705289 92.1013
0.705523 92.0131
0.705758 91.9249
0.705992 91.8367
0.706226 91.7485
0.706461 91.6603
0.706695 91.5721
0.70693 91.484
0.707164 91.3959
0.707398 91.3077
0.707633 91.2196
0.707867 91.1315
0.708102 91.0434
0.708336 90.9553
0.70857 90.8672
0.708805 90.7792
0.709039 90.6911
0.709274 90.6031
0.709508 90.5151
